회사명,사업연도,감사인,감사의견,감사보고서 특기사항,강조사항 등,핵심감사사항
디비메탈,제13기(전전기),삼덕회계법인,적정,-,"강조사항
감사의견에 영향을 미치지 않는 사항으로서 이용자는 다음 사항들에 주의를 기울여야 할 필요가 있습니다. 

(1) 기업개선작업(워크아웃)
주석 33과 34에서 설명하는 바와 같이, 연결회사는 2015년 2월 27일 채권금융기관협의회(주채권은행: KEB하나은행)에 채권금융기관 공동관리를 신청하고, 2015년 5월 8일에 경영정상화 도모 및 제고를 위하여 채권금융기관협의회와 경영정상화계획 이행을 위한 약정을 체결하였습니다. 또한, 연결회사는 채권금융기관협의회 결의를 통하여 2017년 12월 18일과 2019년 12월 27일에 차입금의 만기를 재연장하고 이자율 조건을 변경하였습니다.

또한, 2019년 12월 27일 채권금융기관협의회 결의를 통해 2020년 6월 30일까지 경영정상화이행약정의 만기를 재연장하였으며, 조건부로 기존 협약채권에 대한 만기를2024년 12월 31일까지 연장 및 관련 이자율을 변경하고, 신규지원자금은 2023년 12월 31일까지 분할상환 및 관련 이자율을 변경하는 것으로 결의하였습니다.

이와 관련하여 주식회사 디비메탈의 대주주와 특수관계인은 2019년 12월 27일자 채권금융기관협의회와의 약정에 따라 주주배정 유상증자에 참여하였으며, 연결회사는 당기 중 채권금융기관의 공동관리 종결조건을 충족함에 따라 채권금융기관으로부터 공동관리절차 해제를 2020년 5월 26일자로 통보받았습니다.


계속기업가정에 대한 중요한 불확실성
주석 32에 주의를 기울여야 할 필요가 있습니다. 2020년 12월 31일로 종료되는 보고기간에 당기순손실 44,999백만원이 발생하였고, 부의 영업활동 현금흐름 2,978백만원이 발생하였습니다. 또한, 보고기간말 현재 기업의 부채비율이 433%이며, 유동부채가 유동자산보다 22,665백만원만큼 초과함을 나타내고 있습니다. 이러한 사건이나 상황은 주석 32에서 설명하고 있는 다른 사항과 더불어 계속기업으로서의 존속능력에 유의적 의문을 제기할 만한 중요한 불확실성이 존재함을 나타냅니다.",
디비엘,제30 기(당기),나라공인회계사감사반(제47호),적정,-,"
(1) 특수관계자와의 거래
회사는 당기중에 특수관계자 및 관계회사에   1,803백만원(총 매출의 15.3%)를 판매하였고 180백만원을 매입하였습니다. 이로 인하여 당기말 현재 관련 매출채권의 잔액은 277백만원이며, 매입채무의 잔액은 847백만원입니다. 또한 자연과학(주)로부터 2,333백만원의 차입금이 있으며, 이와 관련한 이자비용은 81백만원입니다. ",
디비엘,제29 기(전기),나라공인회계사감사반(제47호),적정,-,"
(1) 특수관계자와의 거래
회사는 당기중에 특수관계자 및 관계회사에   249 백만원(총 매출의 2.3%)를 판매하였고 212백만원을 매입하였습니다. 이로 인하여 당기말 현재 관련 매출채권의 잔액은 23백만원이며, 매입채무의 잔액은 695백만원입니다. 또한 (주)비엠에스와 자연과학(주)로부터 각각 1,075백만원 및 2,333백만원의 차입금이 있으며, 이와 관련한 이자비용은 78백만원입니다",
디비엘,제28 기(전전기),나라공인회계사감사반(제47호),적정,-,"(1) 특수관계자와의 거래
회사는 당기중에 특수관계자 및 관계회사에 90만원(총 매출의 1%)를 판매하였고 239백만원을 매입하였습니다.
이로 인하여 당기말 현재 관련 매출채권의 잔액은 5백만원이며, 매입채무의 잔액은 543백만원입니다.
또한 (주)비엠에스와 자연과학(주)로부터 각각 795백만원, 2,213백만원의 차입금이 있으며, 이와 관련한 이자비용은 83백만원입니다.",
디스플레이텍,제25기(당기),신우회계법인,적정,-,"(연결재무제표)
1. 코로나19 영향의 불확실성
(별도재무제표)
1. 코로나19 영향의 불확실성","(연결재무제표)
1. 매출채권의 회수가능성 및 대손충당금의 적정성
(별도재무제표)
1. 매출채권의 회수가능성 및 대손충당금의 적정성"
디스플레이텍,제24기(전기),삼덕회계법인,적정,-,해당사항 없음,"(연결재무제표)
1. 거래유형에 따른 총액ㆍ순액 인식과 관련한 수익 인식
(별도재무제표)
1. 거래유형에 따른 총액ㆍ순액 인식과 관련한 수익 인식"
디스플레이텍,제23기(전전기),삼덕회계법인,적정,-,해당사항 없음,"(연결재무제표)
1. 거래유형에 따른 총액ㆍ순액 인식과 관련한 수익 인식
(별도재무제표)
1. 거래유형에 따른 총액ㆍ순액 인식과 관련한 수익 인식"
디씨엠,제36기(당기),안진회계법인,적정,-,"""해당사항 없음""","수출매출의 발생사실 및
기간귀속"
디씨엠,제35기(전기),선일회계법인,적정,-,"""해당사항 없음""",국외로 수출되는 제품매출의 발생사실
디씨엠,제34기(전전기),선일회계법인,적정,-,"""해당사항 없음""",국외로 수출되는 제품매출의 발생사실
디아이,제62기(당기),이촌회계법인,적정,-,해당사항 없음,영업권 손상평가
디아이,제61기(전기),태성회계법인,적정,-,해당사항 없음,영업권 손상평가
디아이,제60기(전전기),태성회계법인,적정,-,해당사항 없음,영업권 손상평가
디아이동일,제80기(당기),삼덕회계법인,적정,-,,"종속기업투자주식 손상평가
이연법인세의 실현가능성 평가"
디아이동일,제79기(전기),삼덕회계법인,적정,-,,"종속기업투자주식 손상평가
이연법인세의 실현가능성 평가"
디아이동일,제78기(전전기),삼덕회계법인,적정,-,"연결재무제표의 주석사항
 42번의 주의","이연법인세의 실현가능성 평가
연결범위의 적정성 평가
투자부동산 분류의 적정성 평가"
디아이씨,제47기(당기),삼덕회계법인,적정,-,해당없음,"특수관계자 채권 및 종속기업투자의 손상 평가
해외(중국)법인 현금창출단위의 손상 평가"
디아이씨,제46기(전기),삼덕회계법인,적정,-,COVID-19 관련 불확실성,특수관계자 채권 및 종속기업투자 손상 평가
디아이씨,제45기(전전기),삼덕회계법인,적정,-,COVID-19 관련 불확실성,특수관계자 채권 및 종속기업투자 손상 평가
디아이티,제18기(당기),삼일회계법인,적정,-,해당사항 없음,수익인식 발생사실
디아이티,제17기(전기),삼일회계법인,적정,-,주1),수익인식 발생사실
디아이티,제16기(전전기),삼일회계법인,적정,-,주1),수익인식 발생사실
디아크,"제30기
(당기)",서현회계법인,적정,-,"감사의견에는 영향을 미치지 않는 사항으로서, 이 보고서의 이용자는 다음 사항에 주의를 기울여야 할 필요가 있습니다.

상장폐지사유의 발생

재무제표에 대한 주석 36에서 기술되어 있는 바와 같이 회사는 2020년 회계연도 외부감사인의 감사의견 거절로 인하여 상장폐지 사유가 발생하였으며, 2021년 4월 9일한국거래소의 기업심사위원회 심의ㆍ의결을 통하여 2022년 4월 14일까지 개선기간을 부여받았습니다. 한편, 2022년 3월 23일 전임감사인이 회사 재무제표에 대한 적정의견을 부여함에 따라 상장폐지사유가 해소되었으며, 이에 2022년 4월 12일 한국거래소는 회사를 상장적격성 실질심사 대상으로 결정하였고, 2022년 6월 2일 기업심사위원회는 2023년 6월 2일까지 1년간의 개선기간을부여하기로 심의 의결하였습니다. 회사는 개선기간 종료 후 15일(영업일 기준)이내에 개선계획 이행내역서, 개선계획 이행결과에 대한 전문가의 확인서 등을 제출하고, 한국거래소는 동 서류제출일로부터 20일(영업일 기준)이내에 기업심사위원회를 개최하여 당해 주권의 상장폐지 여부를 심의ㆍ의결할 예정입니다.","핵심감사사항은 우리의 전문가적 판단에 따라 당기 재무제표감사에서 가장 유의적인사항입니다. 해당 사항은 재무제표 전체에 대한 감사의 관점에서 우리의 의견형성 시다루어졌으며, 우리는 이런 사항에 대하여 별도의 의견을 제공하지는 않습니다.
당기손익-공정가치측정 금융자산의 공정가치 평가

회사의 2022년 8월 3일 '중요한 자산양수도 결정' 및 본 거래의 '종료보고서' 공시사항과 같이, 회사는 2022년 8월 3일 회사가 (주)오큐피바이오 및 (주)엠에이치씨앤씨에 대하여 가지는 채권(이하 '채권')의 매매대금의 지급에 갈음하여 (주)오큐피바이오와 (주)엠에이치씨앤씨가 보유하고 있는 (주)카나리아바이오엠(구,(주)카나리아바이오)이 발행한 제1회 무보증 사모회사채(이하, '회사채')를 인수함으로써 양 회사에 대한 회사의 채권을 상계하는 자산양수도거래를 수행한 바 있습니다. 회사는 동 회사채를 기업회계기준서 1109호에 따라 당기손익-공정가치측정 금융자산으로 분류하였고 외부평가기관이 평가한 공정가치를 이용하여 최초 인식하였으며, 상계 및 제거 대상이 된 채권 장부가액과의 차이를 손익으로 인식하였습니다. 

우리는 다음의 사항들을 고려하여 동 자산양수도거래를 통해 회사가 인수한 회사채의 공정가치 평가를 핵심감사사항으로 식별하였습니다. 

- 유의적이고 비경상적거래로서의 유의적 위험 식별
- 채권의 공정가치가 인수시점 및 당기말 현재 회사 총자산의 상당 부분을 설명
- 인수 시 제거된 채권의 장부가액과의 차이에서 인식한 유의적 손익이 회사의 당기 재무성과에 미치는 영향
- 주석 21. '우발부채 및 약정사항'에서 설명하고 있는 바와 같이, 회사는 (주)카나리아바이오엠, (주)오큐피바이오, 그리고 (주)엠에이치씨앤씨와 체결한 합의서에 따라 동 회사채를 재원으로 (주)카나리아바이오엠의 자동차 사업부문을 인수할 예정임
당기말 현재 상기 회사채의 공정가치 평가와 관련하여 우리가 수행한 주요 감사절차는 다음과 같습니다.

- 공정가치 평가와 관련된 회사의 프로세스 및 관련 내부 통제의 이해
- 회사의 외부 공정가치전문가가 수행한 공정가치 평가보고서에 대한 감사인의 내부전문가를 이용한 감사절차 수행
- 회사의 경영진이 공정가치 평가시 활용한 독립적인 외부 공정가치전문가의 객관성 및 적격성을 평가
- 회사가 사용한 공정가치평가 방법론과 유의적인 주요 가정(할인율 등)에 대한 질의 및 응답을 통해 그 적정성을 검토
- 발행회사 신용도 등에 기초한 회수가능성 등 정성적 요소의 평가과정에서 반영 여부에 대한 검토
- 외부 전문가가 작성한 평가결과를 이용한 회계처리의 정확성과 완전성 검토"
디아크,"제29기
(전기)",삼덕회계법인,적정,-,"감사의견에는 영향을 미치지 않는 사항으로서, 이 보고서의 이용자는 다음 사항에 주의를 기울여야 할 필요가 있습니다.
(1) 회사의 분할재무제표에 대한 주석 35에서 기술되어 있는 바와 같이 회사는 2021년 5월 18일자 이사회 결의에서 회사가 영위하는 사업 중 생명공학 사업부문 및 투자 및 제조관리 사업부문을 제외한 전체 사업부문(자동차 사업부문)을 영위할 분할존속회사(구. ㈜온코퀘스트파마슈티컬)와 생명공학 사업부문을 영위할 ""분할신설회사 1(주식회사 오큐피바이오)"", 그리고 투자 및 제조관리 사업부문을 영위할 ""분할신설회사 2(두올물산홀딩스㈜)""를 설립하는 인적분할을 결의하였습니다. 한편 동 결의안은 2021년 7월 23일자 임시주주총회에서 원안대로 승인되었으며, 분할기일은 2021년 8월 25일입니 다. 상기 인적분할에 따라 회사가 전기에 캐나다 소재 OncoQuest Inc.로부터 취득한 난소암, 췌장암 및 유방암 치료제와 관련한 면역항암치료 관련 특허에 대한 권리 및 미국 FDA 임상프로그램 등의 무형자산 일체와, 동 무형자산의 이전 대가 지급을 위해 발행한 전환사채 및 무보증 사모 일반회사채 등의 채무 일체가 “분할신설회사 1”로 이전되었으며, 분할계획서에 명시된 바에 같이 분할존속회사는 이전되는 상기 채무에 대하여 연대 책임을 지지 아니합니다. (2) 상장폐지사유의 발생재무제표에 대한 주석 38에서 기술되어 있는 바와 같이 회사는 전임감사인의 감사의견 거절로 인하여 상장폐지 사유가 발생하였으며, 2021년 4월 9일 한국거래소의 기업심사위원회 심의ㆍ의결을 통하여 2022년 4월 14일까지 개선기간을 부여받았습니다. 회사는 개선기간 종료 후 7일(매매일 기준)이내에 개선계획 이행내역서, 개선계획 이행결과에 대한 전문가의 확인서 등을 제출하고, 한국거래소는 동 서류제출일로부터 15일(매매일 기준)이내에 기업심사위원회를 개최하여 당해 주권의 상장폐지 여부를 심의ㆍ의결할 예정입니다. ","핵심감사사항은 우리의 전문가적 판단에 따라 당기 재무제표감사에서 가장 유의적인사항들입니다. 해당 사항들은 재무제표 전체에 대한 감사의 관점에서 우리의 의견형성 시 다루어졌으며 우리는 이런 사항에 대하여 별도의 의견을 제공하지는 않습니다.중단영업손익 계상의 적정성
회사는 2021년 8월 25일을 분할기일로 자동차사업부문을 관리하는 ㈜온코퀘스트파마슈티컬(분할존속회사)과 ㈜오큐피바이오(분할신설회사1), 두올물산홀딩스㈜(분할신설회사2)로 인적분할되었습니다. 재무제표에 대한 주석 35에서 설명한 바와 같이, 본 인적분할은 동일지배(지배/종속관계)하의 사업분할에 해당되지 않아, 기업회계기준해석서 2117호 및 기업회계기준서 1105호가 적용되었습니다. 따라서, 인적분할되는 두올물산홀딩스㈜와 ㈜오큐피바이오의 자산ㆍ부채는 공정가치로 평가한 후 장부가액과의 차이를 손익으로 인식하였습니다. 또한 분할되는 사업부와 관련된 손익을 중단영업으로 표시하였으며 중단영업처분손실을 포함하여 당기 중 인식한 중단영업으로 분류된 손실은 (-)91,972백만원입니다. 

우리는 당기에 인식한 중단영업처분손실을 포함한 중단영업당기손실 금액이 당기 재무제표에서 유의적인 비중을 차지하며, 분할신설회사로 이전되는 자산ㆍ부채의 공정치가치 평가시 제반 가정들에 대한 유의적인 판단이 필요한 점을 고려하여 인적분할 관련 중단영업손익 계상의 적정성을 핵심감사사항으로 식별하였습니다.
당기말 현재 회사의 인적분할 관련 자산ㆍ부채의 공정가치 평가와 관련하여 우리가 수행한 주요 감사절차는 다음과 같습니다.
- 공정가치 평가와 관련된 회사의 업무절차 확인 및 이에 대한 내부 통제의 이해
- 회사가 적용한 가치평가 모델의 방법론과 유의적인 주요 가정(미래 현금흐름, 할인율 등)에 대해 질문하여, 이를 이해하고 그 적정성을 검토
- 회사의 경영진이 공정가치 평가시 활용한 독립적인 외부전문가의 객관성 및 적격성을 평가
- 분할계획서를 검토하여 인적분할의 조건들을 이해하고 이전되는 자산ㆍ부채의 공정가치 평가에 미치는 영향을 검토
- 분할신설로 이전되는 사업부의 부문감사인의 활용"
