회사명,사업연도,감사인,감사의견,감사보고서 특기사항,강조사항 등,핵심감사사항
농심홀딩스,"제18기
(당기)",삼정회계법인,적정,-,"감사의견에 영향을 미치지 않는 사항으로서, 이용자는 연결재무제표에 대한 주석 30에 주의를 기울여야 할 필요가 있습니다. 연결재무제표에 대한 주석 30에서 기술하고 있는 바와 같이 연결회사는 당기와 전기 중 매출의 상당한 부분이 특수관계자인   (주)농심 등에 발생하고 있으며, 이로 인하여 당기말과 전기말 현재 관련 채권이 있습니다.","핵심감사사항은 우리의 전문가적 판단에 따라 당기 연결재무제표 감사에서 가장 유의적인 사항입니다. 해당 사항은 연결재무제표 전체에 대한 감사의 관점에서 우리의 의견형성 시 다루어졌으며, 우리는 이런 사항에 대하여 별도의 의견을 제공하지는 않습니다."
농심홀딩스,"제17기
(전기)",삼정회계법인,적정,-,"감사의견에 영향을 미치지 않는 사항으로서, 이용자는 연결재무제표에 대한 주석 30에 주의를 기울여야 할 필요가 있습니다. 연결재무제표에 대한 주석 30에서 기술하고 있는 바와 같이 연결회사는 당기와 전기 중 매출의 상당한 부분이 특수관계자인 (주)농심 등에 발생하고 있으며, 이로 인하여 당기말과 전기말 현재 관련 채권이 있습니다.","핵심감사사항은 우리의 전문가적 판단에 따라 당기 연결재무제표 감사에서 가장 유의적인 사항들입니다. 해당 사항들은 연결재무제표 전체에 대한 감사의 관점에서 우리의 의견형성 시 다루어졌으며, 우리는 이런 사항에 대하여 별도의 의견을 제공하지는 않습니다."
농심홀딩스,"제16기
(전전기)",삼정회계법인,적정,-,"감사의견에 영향을 미치지 않는 사항으로서, 이용자는 연결재무제표에 대한 주석 30에 주의를 기울여야 할 필요가 있습니다. 연결재무제표에 대한 주석 30에서 기술하고 있는 바와 같이 연결회사는 당기와 전기 중 매출의 상당한 부분이 특수관계자인 (주)농심 등에 발생하고 있으며, 이로 인하여 당기말과 전기말 현재 관련 채권이 있습니다.","수주산업 핵심감사사항은 '회계감사실무지침 2016-1(2018년 개정)'에 따라 감사인의 전문가적 판단과 지배기구와의 커뮤니케이션을 통해 2018년 12월 31일로 종료되는 보고기간의 연결재무제표 감사에서 수주산업과 관련하여 가장 유의적인 사항을 선정한 것입니다. 해당 사항은 연결재무제표 전체에 대한 감사의 관점에서 연결재무제표 전체에 대한 의견을 형성할 때, 다루어진 사항이며 감사인은 이 사항에 대하여 별도의 의견을 제공하는 것은 아닙니다."
농업회사법인그린그래스바이오,제6기(당기),한울회계법인,적정의견,-,"계속기업
불확실성",
농업회사법인그린그래스바이오,제5기(전기),한울회계법인,한정의견,-,"계속기업
불확실성",
농업회사법인그린그래스바이오,-,-,,-,,
농업회사법인의령군토요애유통,제12기(당기),정현회계법인,적정,-,,
농업회사법인의령군토요애유통,제11기(전기),정현회계법인,적정,-,,
농업회사법인의령군토요애유통,제10기(전전기),정현회계법인,적정,-,,
농업회사법인합천유통,제12기(당기),한경회계법인,적정,-,특수관계자거래,
농업회사법인합천유통,제11기(전기),한경회계법인,적정,-,특수관계자거래,
농업회사법인합천유통,제10기(전전기),한경회계법인,적정,-,특수관계자거래,
농우바이오,제32기(당기),삼일회계법인,적정,-,"코로나바이러스감염증-19가 미칠 수 있는 영향과 
이러한 불확실성 등을 다루기 위한 조치와 계획","주식회사 상림 농업회사법인 현금창출단위에 대한
 영업권 손상평가"
농우바이오,제31기(전기),한영회계법인,적정,-,,종속기업투자주식((주)상림 농업회사법인)에 대한 손상검토
농우바이오,제30기(전전기),한영회계법인,적정,-,,
농협금융지주,제9기(당기),안진회계법인,적정,-,해당사항없음,해당사항없음
농협금융지주,제8기(전기),안진회계법인,적정,-,전기오류수정,해당사항없음
농협금융지주,제7기(전전기),한영회계법인,적정,-,해당사항없음,해당사항없음
농협생명보험,제9기(당기),안진회계법인,적정,-,해당사항없음,
농협생명보험,제8기(전기),안진회계법인,적정,-,해당사항없음,
농협생명보험,제7기(전전기),한영회계법인,적정,-,해당사항없음,
누리플랜,제27기(당기),동아송강회계법인,적정,-,,"[연결]수주산업 핵심감사항목, 사업결합[별도]수주산업 핵심감사항목, 사업결합"
누리플랜,제26기(전기),현대회계법인,적정,-,"[별도]수주산업 핵심감사항목, 사업결합",
누리플랜,제25기(전전기),현대회계법인,적정,-,[연결]수주산업 핵심감사항목[별도]수주산업 핵심감사항목,
누리플렉스,제27기(당기),회계법인 리안,적정,-,,- 매출(수익인식)의 적정성
누리플렉스,제26기(전기),회계법인 리안,적정,-,,"- 매출(수익인식)의 적정성
- 리스 기준서 적용"
누리플렉스,제25기(전전기),회계법인 리안,적정,-,,해당사항없음
누보,제2기(당기),서우회계법인,적정,-,,
누보,제1기(전기),서우회계법인,적정,-,,
누보,-,-,,-,,
뉴경기관광,제33기(당기),삼덕회계법인,적정,-,특수관계자거래,
뉴경기관광,제32기(전기),삼덕회계법인,적정,-,특수관계자거래,
뉴경기관광,제31기(전전기),삼덕회계법인,적정,-,특수관계자거래,
뉴라클사이언스,제6기(당기),삼정회계법인,적정,-,"전기오류수정에 대한 감사인의 강조사항감사의견에는 영향을 미치지 않는 사항으로서, 재무제표에 대한 주석 33에 주의를 기울여야 할 필요가 있습니다. 재무제표에 대한 주석 33에서 기술하고 있는 바와 같이, 주식기준보상과 관련한 평가와 회계처리 및 연구개발비 기간귀속 오류 등과 관련한 수정사항을 반영하여 과거 일반기업회계기준에 따라 작성된 2019년 12월 31일로 종료하는 재무제표를 재작성하였습니다. 우리는 당기의 감사를 수행하는 과정에서 비교정보에 대한 중요한 왜곡표시 가능성을 알게되었으며, 전기오류수정이 존재한다는 결론을 내리기 위해 우리가 수행한 주요 감사절차는 아래와 같습니다. 
- 회사의 전기재무제표 재작성 내용과 관련된 사실관계가 적절한지 검토- 회사의 기존회계정책 및 재작성시 적용한 회계정책을 검토하여 재작성 근거가 적합한지 검토- 회사가 제시한 회계처리를 뒷받침하는 세부자료가 있는 경우, 이에 대한 추가감사절차 수행 한편, 우리는 전기오류수정과 관련하여 회사 및 전기감사인과 3자가 커뮤니케이션을실시하였으며, 전임감사인은 중대한 전기오류수정사항이 아니라고 판단하여 감사보고서를 재발행하지 않기로 결정하였습니다. ",
뉴라클사이언스,제5기(전기),태성회계법인,적정,-,해당사항 없음,
뉴라클사이언스,제4기(전전기),태성회계법인,적정,-,해당사항 없음,
뉴라텍,제7기,삼일회계법인,적정,-,"계속기업 관련 중요한 불확실성, 전기오류수정, 주요경영진에 대한 주식기준보상 및 매각예정비유동자산",해당사항 없음
뉴라텍,제6기,대영회계법인,적정,-,계속기업가정 등 중요한 불확실성,해당사항 없음
뉴라텍,제5기,삼덕회계법인,적정,-,해당사항 없음,해당사항 없음
뉴로스,제21기(당기),회계법인 리안,의견거절,-,"-자금관련 내부통제 미비
-계속기업 관련 중요한 불확실성
- 자산회수의 가능성","-자금거래에 대한 불투명성, 이사회개최 및 의사록 작성 적절성
- 연결회사의 계속기업으로의 존속여부
- 대여금 및 투자자산의 회수 가능성 "
뉴로스,제20기(당기),회계법인 리안,적정,-,"-스마트저축은행 인수계약 해지
-
신주인수권부사채의 발행",전환사채 및 신주인수권부사채의 공정가치
뉴로스,제19기(전기),회계법인 리안,적정,-,,
뉴보텍,제30기(당기),한울회계법인,적정,-,,주1)
뉴보텍,제29기(전기),회계법인 세일원,적정,-,주2),
뉴보텍,제28기(전전기),세일회계법인,적정,-,주3),
뉴비지니스시스템,제29기(당기),회계법인 이상,적정,-,,
뉴비지니스시스템,제28기(전기),회계법인 이상,적정,-,,
뉴비지니스시스템,제27기(전전기),한미회계법인,적정,-,,
뉴스테이허브제1호위탁관리부동산투자회사,제6기(당기),한일회계법인,적정,-,해당사항없음,
뉴스테이허브제1호위탁관리부동산투자회사,제5기,한일회계법인,적정,-,해당사항없음,
뉴스테이허브제1호위탁관리부동산투자회사,제4기,한일회계법인,적정,-,해당사항없음,
뉴아세아조인트,제43기(당기),이촌회계법인,적정,-,,
뉴아세아조인트,제42기(전기),우리회계법인,적정,-,,
뉴아세아조인트,제41기(전전기),중앙회계법인,적정,-,,
뉴인텍,제44기(당기),우리회계법인,적정,-,,
뉴인텍,제43기(전기),삼일회계법인,적정,-,,
뉴인텍,제42기(전전기),삼일회계법인,적정,-,,
뉴젠팜,제29기(당기) ,일신회계법인,적정,-,,
뉴젠팜,제28기(전기),일신회계법인,적정,-,,
뉴젠팜,제27기(전전기),일신회계법인,적정,-,,
뉴지랩파마,제17기(당기),삼덕회계법인,적정,-,해당사항 없음,
뉴지랩파마,제16기(당기),대주회계법인,적정,-,해당사항 없음,
뉴지랩파마,제15기(전기),한울회계법인,적정,-,해당사항 없음,
뉴트리,제20기(당기),안진회계법인,적정,-,해당사항없음,수익의 발생사실
뉴트리,제19기(전기),안진회계법인,적정,-,해당사항없음,
뉴트리,제18기(전전기),삼정회계법인,적정,-,해당사항없음,
뉴파워프라즈마,제22기(당기),대현회계법인,적정,-,,수준3으로 분류되는 금융상품의 공정가치 평가
뉴파워프라즈마,제21기(전기),대현회계법인,적정,-,,매출채권 대손충당금
뉴파워프라즈마,제20기(전전기),대현회계법인,적정,-,,
뉴프렉스,제21기(당기),신우회계법인,적정,-,특이사항 없음,
뉴프렉스,제20기(전기),신우회계법인,적정,-,특이사항 없음,
뉴프렉스,제19기(전전기),신우회계법인,적정,-,특이사항 없음,
다날,제 24기 (당기),대주회계법인,적정,-,지적사항 없음,금융선급금의 손실충당금
다날,제 23기 (전기),삼일회계법인,적정,-,지적사항 없음,매출채권 및 기타수취채권의 대손충당금
다날,제 22기 (전전기),삼일회계법인,적정,-,지적사항 없음,
다보링크,제2기(당기),이촌회계법인,적정,-,,
다보링크,제1기(전기),이촌회계법인,적정,-,,
다보링크,제1기(설립시점),이촌회계법인,적정,-,,
다산,제40기(당기),삼덕회계법인,적정,-,,
다산,제39기(전기),삼덕회계법인,적정,-,,
다산,제38기(전전기),삼덕회계법인,적정,-,,
다산네트웍스,제29기(당기),삼일회계법인,적정,-,해당사항 없음,(주1)
다산네트웍스,제28기(전기),삼일회계법인,적정,-,해당사항 없음,
다산네트웍스,제27기(전전기),삼일회계법인,적정,-,해당사항 없음,
다산솔루에타,"제18기
(당기)","삼일
회계법인",적정,-,"종속기업
투자주식
손상평가","1. 회수가능금액을 평가하는데 참여한 경영진 측 전문가의 적격성 및 독립성 평가
2. 경영진이 사용가치 추정에 사용한 가치평가 모델의 적절성을 평가3. 미래현금흐름 추정이 경영진에서 승인한 사업계획과 일치하는지 확인4. 추정치에 낙관적인 가정이 포함되었는지 사후적으로 확인하기 위하여 당기 실제 성과와 전기 추정을 비교5. 사용가치 추정에 사용된 주요 가정의 합리성 평가- 현금창출단위의 매출성장률, 영업이익률 및 투자활동 예측이 과거성과, 시장상황과 비교하여 일관성이 있는지 확인- 경제 및 산업 예측과 장기 성장률을 비교6. 주요 가정의 변경이 손상평가에 미치는 영향을 평가하기 위해 경영진이 수행한 할인율 및 영구성장률에 대한 민감도 분석 결과 평가
7. 관측가능한 정보를 사용하여 독립적으로 계산된 할인율을 경영진이 적용한 할인율과 비교"
