회사명,사업연도,감사인,감사의견,감사보고서 특기사항,강조사항 등,핵심감사사항
디비엘,제26기(전기),나라공인회계사감사반(제47호),적정,-,"(1) 특수관계자와의 거래
회사는 당기중에 특수관계자 및 관계회사에 95백만원(총 매출의 1.31%)를 판매하였고 171백만원을 매입하였습니다. 
이로 인하여 당기말 현재 관련 매출채권과 매입채무의 잔액은 각각 2백만원과 238백만원입니다. 
또한 (주)비엠에스로부터의 차입금 3,595백만원이 있으며, 이와 관련한 이자비용은 109백만원입니다.",
디비엘,제25기(전전기),나라공인회계사감사반(제47호),적정,-,"(1) 특수관계자와의 거래
회사는 당기중에 특수관계자 및 관계회사에 59백만원(총 매출의 0..8%)를 판매하였고 172백만원을 매입하였습니다. 
이로 인하여 당기말 현재 관련 매출채권과 매입채무의 잔액은 각각 36백만원과 129백만원입니다. 
한 (주)비엠에스로부터의 차입금 3,301백만원이 있으며, 이와 관련한 이자비용은 103백만원입니다.",
디스플레이텍,제22기(당기),삼덕회계법인,적정,-,,"1. 총액으로 수익을 인식하고 있는
   고객과의 계약에 대한 계약서 등 문서검사
2. 순액으로 수익을 인식하고 있는 고객과의 
   계약에 대한 계약서 등 문서검사
3. 수익의 순액 조정 금액에 대한 재계산 검증
4. 신규 거래 유형(고객과의 계약)에 대하여 경영진이
  총액 또는 순액으로 수익 인식기준을 판단한 근거 검토
5. 수익 인식 관련 공시사항의 적정성에 대한 평가"
디스플레이텍,제21기(전기),삼덕회계법인,적정,-,,
디스플레이텍,제20기(전전기),삼덕회계법인,적정,-,,
디씨엠,제33기(당기),선일회계법인,적정,-,"""해당사항 없음""",종속기업 지분 일부 처분
디씨엠,제32기(전기),선일회계법인,적정,-,"""해당사항 없음""",
디씨엠,제31기(전전기),삼일회계법인,적정,-,"""해당사항 없음""-",
디아메스코,제16기(당기),이촌회계법인,의견거절,-,,
디아메스코,제15기(전기),이촌회계법인,의견거절,-,,
디아메스코,제14기(전전기),이촌회계법인,의견거절,-,,
디아이,제59기(당기),태성회계법인,적정,-,해당사항 없음,"종속회사의 영업권 손상평가
(연결재무제표에 대한 주석 11(2) 참조)"
디아이,제58기(전기),태성회계법인,적정,-,해당사항 없음,해당사항 없음
디아이,제57기(전전기),태성회계법인,적정,-,해당사항 없음,해당사항 없음
디아이동일,제77기(당기),신한회계법인,예외사항 없음,-,,"종속, 관계기업 손상평가"
디아이동일,제76기(전기),신한회계법인,적정,-,,
디아이동일,제75기(전기),신한회계법인,적정,-,,
디아이씨,제44기(당기),성도이현회계법인,적정,-,해당사항 없음,해당사항 없음
디아이씨,제43기(전기),성도회계법인,적정,-,해당사항 없음,해당사항 없음
디아이씨,제42기(전전기),성도회계법인,적정,-,해당사항 없음,해당사항 없음
디아이티,제15기(당기),삼일회계법인,적정,-,,
디아이티,제14기(전기),삼일회계법인,적정,-,,
디아이티,제13기(전전기),삼정회계법인,적정,-,,
디아크,제27기 (당기),정진세림회계법인,적정,-,"감사의견에는 영향을 미치지 않는 사항으로서, 이용자는 다음 사항들에 주의를 기울여야 할 필요가 있습니다. 타법인 주식 취득연결재무제표에 대한 주석 35에 기술하고 있는 바와 같이, 연결회사는 카페트사업 이외의 사업 다각화로 수익을 확대하고자 2020년 3월 6일자로 신약개발 및 연구를 영위하는 캐나다 소재 OncoQuest Inc.의 지분 21.17%를 신주 취득하였는 바, 취득금액은 60,015백만원입니다.전환사채 발행 
연결재무제표에 대한 주석 35에서 기술하고 있는 바와 같이, 연결회사는 운영자금 확보 목적으로 2020년 2월 21일자 이사회 결의에 따라 동일자로 제9회 무기명식 이권부 무보증 사모 전환사채 30,000백만원을 발행하였습니다. 또한, 연결회사는 타법인 주식 취득 목적으로 2020년 3월 6일자 이사회 결의에 따라 제10회 무기명식 이권부 무보증 사모 전환사채 48,012백만원을 발행하였고, 운영자금 확보 목적으로 동일자로 제11회 무기명식 이권부 무보증 사모 전환사채 20,000백만원(납입일:2020년 12월 31일)을 발행 결정하였습니다.",
디아크,제26기(전기),세림회계법인,적정,-,,
디아크,제25기(전전기),세림 회계법인,적정,-,,
디알젬,제17기(당기),삼영회계법인,적정의견,-,,
디알젬,제16기(전기),삼정회계법인,적정의견,-,,
디알젬,제15기(전전기),삼정회계법인,적정의견,-,,
디알텍,제5기(당기),삼일회계법인,적정,-,해당사항 없음,해당사항 없음
디알텍, 제4기(전기),삼일회계법인,적정,-,해당사항 없음,해당사항 없음
디알텍, 제3기(전전기),삼일회계법인,적정,-,해당사항 없음,해당사항 없음
디앤씨미디어,제8기(당기),정동회계법인,적정,-,,
디앤씨미디어,제7기(전기),정동회계법인,적정,-,,
디앤씨미디어,제6기(전전기),대주회계법인,적정,-,,
디앤오,제18기(당기),안진회계법인,적정,-,해당사항 없음,해당사항 없음
디앤오,제17기(전기),안진회계법인,적정,-,해당사항 없음,해당사항 없음
디앤오,제16기(전전기),안진회계법인,적정,-,해당사항 없음,해당사항 없음
디에스앤엘,제14기(당기),삼영회계법인,적정의견,-,,
디에스앤엘,제13기(전기),현대회계법인,적정의견,-,,
디에스앤엘,제12기(전전기),지성회계법인,적정의견,-,,
디에스케이,제25기(당기),삼정회계법인,적정,-,,-제품 수출매출 인식 기간귀속의 적정성
디에스케이,"제24기
(전기)",삼일회계법인,적정,-,,
디에스케이,"제23기
(전전기)",안진회계법인,적정,-,"감사보고서의 재발행 
우리는 강조사항 (5)-2)에서 언급한 재작성된 재무제표에 대한 감사의견을 표명하기 위하여 필요한 추가적인 감사절차를 수행하였습니다. 2017년 12월 31일로 종료되는 보고기간의 재무제표가 재작성 되었으므로 우리가 2018년 3월 28일 및 2018년 9월 18일에 발행한 감사보고서는 더 이상 유효하지 않으며, 회사의 2017년 12월 31일의 재무제표와 관련하여 사용될 수 없습니다. ",
디에스티,제25기(당기),안진회계법인,감사범위제한으로 인한 한정,-,,
디에스티,제24기(전기),삼덕회계법인,적정,-,,
디에스티,제23기(전전기),삼덕회계법인,적정,-,,
디에이테크놀로지,제 20기,회계법인 길인,적정,-,주1),"(1)관계기업투자 손상검사
(2) 투입법에 따른 수익인식의 정확성"
디에이테크놀로지,제 19기,회계법인 길인,적정,-,,
디에이테크놀로지,제 18기,회계법인 길인,적정,-,,
디에이피,제33기(당기),신한회계법인,적정,-,,제품 판매로 인한 수익 인식
디에이피,제32기(전기),신한회계법인,적정,-,,
디에이피,제31기(전전기),신한회계법인,적정,-,,
디엔에이링크,20기(당기),호연회계법인,적정,-,주1),
디엔에이링크,제19기(전기),호연회계법인,적정,-,해당사항없음,
디엔에이링크,제18기(전전기),이촌회계법인,적정,-,해당사항없음,
디엔에프,제19기(당기),현대회계법인,적정,-,해당사항 없음,"- 수익 인식
- 재고자산의 평가"
디엔에프,제18기(전기),"""","""",-,"""",해당사항 없음
디엔에프,제17기(전전기),"""","""",-,"""",""""
디엔지비,제21기(당기),한울회계법인,적정,-,감사의감사의견참조,
디엔지비,제20기(당기),삼정회계법인,적정,-,감사의감사의견참조,
디엔지비,제19기(전전기),삼정회계법인,적정,-,감사의감사의견참조,
디오,제32기(당기),내일회계법인,적정,-,,
디오,제31기(전기),삼정회계법인,적정,-,,
디오,제30기(전전기),대주회계법인,적정,-,,
디와이,제42기(당기),"삼일회계법인

대표이사 김 영 식",적정,-,해당사항 없음,현금창출단위의 유형자산 손상
디와이,제41기(전기),"안진회계법인
대표이사 홍 종 성",적정,-,해당사항 없음,해당사항 없음
디와이,제40기(전전기),"안진회계법인
대표이사 이 정 희",적정,-,해당사항 없음,해당사항 없음
디와이디,제5기(당기),대성삼경회계법인,적정,-,해당사항 없음,해당사항 없음
디와이디,제4기(전기),대성삼경회계법인,적정,-,해당사항 없음,해당사항 없음
디와이디,제3기(전전기),이촌회계법인,적정,-,해당사항 없음,해당사항 없음
디와이씨,제2기(당기),회계법인 보명,적정,-,,
디와이씨,제1기(전기),회계법인 보명,적정,-,,
디와이씨,제1기(설립시점),회계법인 보명,적정,-,주1),
디와이파워,제6기(당기),"안진회계법인
대표이사 홍종성",적정,-,해당사항 없음,"- 매출 프로세스와 관련된  내부통제에 대한 이해 및 평가
- 특수관계자 매출에 대한 세부 입증절차 수행
- 특수관계자에 대한 매출 인식과 관련하여 수익인식기준에 
   따른 매출 인식 요건 충족 여부에 대한 경영진의 판단 평가"
디와이파워,제5기(전기),"안진회계법인
대표이사 홍종성",적정,-,해당사항 없음,
디와이파워,제4기(전전기),"안진회계법인
대표이사 이정희",적정,-,해당사항 없음,
디와이피엔에프,제21기(당기),대주회계법인,적정,-,해당사항 없음,수주산업의 수익인식
디와이피엔에프,제20기(전기),삼정회계법인,적정,-,해당사항 없음,매출인식기준
디와이피엔에프,제19기(전전기),삼정회계법인,적정,-,해당사항 없음,
디이엔티,제19기(당기),태성회계법인,적정,-,,
디이엔티,제18기(전기),태성회계법인,적정,-,,
디이엔티,제17기(전전기),태성회계법인,적정,-,,
디젠스,제14기(당기),대주회계법인,적정,-,,
디젠스,제13기(전기),삼정회계법인,적정,-,,
디젠스,제12기(전전기),삼덕회계법인,적정,-,,
디지비캐피탈,제11기(당기),삼정회계법인,적정,-,,
디지비캐피탈,제10기(전기),삼정회계법인,적정,-,,
디지비캐피탈,제9기(전전기),삼정회계법인,적정,-,,
디지아이,제29기(당기),한미회계법인,적정,-,,
디지아이,제28기(전기),한미회계법인,적정,-,,
디지아이,제27기(전전기),한미회계법인,적정,-,,
디지캡,제20기(당기),한울회계법인,적정,-,해당사항 없음,해당사항 없음
디지캡,제19기(전기),한울회계법인,적정,-,해당사항 없음,해당사항 없음
디지캡,제18기(전전기),삼정회계법인,적정,-,해당사항 없음,"무형자산 
상각내용연수"
디지털대성,제20기(당기) ,대주회계법인,적정,-,,
디지털대성,제19기(전기),삼정회계법인,적정,-,,
디지털대성,제18기(전전기),삼정회계법인,적정,-,,
디지털타임스,제21기(당기),현대회계법인,적정,-,없음,
디지털타임스,제20기(전기),현대회계법인,적정,-,없음,
디지털타임스,제19기(전전기),반석회계법인,적정,-,없음,
디지틀조선,제 25기,이촌회계법인,적정,-,,
디지틀조선,제 24기,안진회계법인,적정,-,,
디지틀조선,제 23기,안진회계법인,적정,-,,
디케이락,제29기(당기),남경회계법인,적정,-,,
디케이락,제28기(전기),남경회계법인,적정,-,,
디케이락,제27기(전전기),남경회계법인,적정,-,,
디케이앤디,제20기(당기),현대회계법인,적정,-,해당사항 없음,해당사항 없음
디케이앤디,제19기(전기),한영회계법인,적정,-,해당사항 없음,해당사항 없음
디케이앤디,제18기(전전기),한영회계법인,적정,-,해당사항 없음,해당사항 없음
디케이티,제8기(당기),삼덕회계법인,적정,-,,
디케이티,제7기(전기),삼일회계법인,적정,-,,
